site_id,timestamp,grid_status,electricity_price,tariff_type,battery_soc_pct,battery_soh_pct,battery_voltage,battery_status,generator_state,generator_power_kw,fuel_level_l,fuel_consumption_lph,solar_power_kw,solar_irradiance,load_kw,traffic_load_pct,qos_score,temperature,humidity,alarm_codes,incident_label,recommended_source,reason,source,schema_valid,stale_data_flag,record_id,scenario_id
RWP-005,2026-07-10T05:00:00+00:00,Up,39.0,Normal,82.57,93.82,52.26,Charging,Off,0.0,83.88,0.0,8.615,757.0,14.14,82.32,75.3,37.9,55.1,NONE,None,Solar,Solar covers 61% of load (8.6 kW) — using free solar generation,Synthetic,True,False,cbc955d4-84d9-44f7-8ebe-70e61f619e37,normal_operation
RWP-005,2026-07-10T06:00:00+00:00,Up,39.0,Normal,98.96,93.82,53.9,Charging,Off,0.0,83.88,0.0,9.213,807.5,14.086,85.75,74.28,37.3,54.4,NONE,None,Solar,Solar covers 65% of load (9.2 kW) — using free solar generation,Synthetic,True,False,c491ac37-71f5-4c2f-8cfd-c22d012c1f81,normal_operation
RWP-005,2026-07-10T07:00:00+00:00,Up,39.0,Normal,100.0,93.82,54.0,Charging,Off,0.0,83.88,0.0,9.711,852.9,12.599,85.73,74.28,37.8,62.6,NONE,None,Solar,Solar covers 77% of load (9.7 kW) — using free solar generation,Synthetic,True,False,c0c7d704-03fb-497a-9060-f3be87f4eda4,normal_operation
RWP-005,2026-07-10T08:00:00+00:00,Up,39.0,Normal,100.0,93.82,54.0,Idle,Off,0.0,83.88,0.0,10.36,903.1,14.307,82.0,75.4,36.0,63.8,NONE,None,Solar,Solar covers 72% of load (10.4 kW) — using free solar generation,Synthetic,True,False,754699ff-316a-4478-8b92-444b794aa552,normal_operation
RWP-005,2026-07-10T09:00:00+00:00,Up,39.0,Normal,100.0,93.82,54.0,Idle,Off,0.0,83.88,0.0,9.961,860.4,14.026,81.55,75.54,33.8,59.3,NONE,None,Solar,Solar covers 71% of load (10.0 kW) — using free solar generation,Synthetic,True,False,88d7c5cc-440c-48bb-9047-dcae69e5c848,normal_operation
RWP-005,2026-07-10T10:00:00+00:00,Up,39.0,Normal,100.0,93.82,54.0,Idle,Off,0.0,83.88,0.0,8.622,740.7,13.552,74.98,77.51,32.5,68.7,NONE,None,Solar,Solar covers 64% of load (8.6 kW) — using free solar generation,Synthetic,True,False,c7309112-03f4-49af-aa76-a4b42e8ecfeb,normal_operation
RWP-005,2026-07-10T11:00:00+00:00,Down,39.0,Normal,86.14,93.81,52.61,Discharging,Off,0.0,83.88,0.0,7.045,606.5,12.852,87.13,53.86,33.0,69.6,NONE,Outage,Solar,Solar covers 55% of load (7.0 kW) — using free solar generation,Synthetic,True,False,38f823aa-42a3-4380-b919-7550d6839447,short_outage
RWP-005,2026-07-10T12:00:00+00:00,Down,39.0,Normal,68.52,93.8,50.85,Discharging,Off,0.0,83.88,0.0,5.034,423.7,12.417,100.0,19.29,27.5,69.7,QOS_BREACH,Congestion,Battery,"Grid outage, battery adequate (SoC 69%) — supplying load from battery, no generator start required",Synthetic,True,False,ebca7a5b-7015-4dc0-a8d7-a2dc327a32e5,network_congestion
RWP-005,2026-07-10T13:00:00+00:00,Up,48.5,Peak,88.39,93.8,52.84,Charging,Off,0.0,83.88,0.0,2.434,207.5,12.656,100.0,31.64,30.6,78.6,QOS_BREACH,Congestion,Grid,Grid available at 48.50 PKR/kWh (Peak) — using grid as primary source,Synthetic,True,False,084f8282-a793-4991-90c0-a986a40ffd49,network_congestion
RWP-005,2026-07-10T14:00:00+00:00,Up,48.5,Peak,100.0,93.79,54.0,Charging,Off,0.0,83.88,0.0,0.0,0.0,12.257,100.0,34.18,28.2,79.7,QOS_BREACH,Congestion,Grid,Grid available at 48.50 PKR/kWh (Peak) — using grid as primary source,Synthetic,True,False,18b02b2a-9e84-4e3f-a49c-956d13e7fd5d,network_congestion
RWP-005,2026-07-10T15:00:00+00:00,Up,48.5,Peak,100.0,93.79,54.0,Idle,Off,0.0,83.88,0.0,0.0,0.0,12.313,100.0,36.45,28.5,79.1,QOS_BREACH,Congestion,Grid,Grid available at 48.50 PKR/kWh (Peak) — using grid as primary source,Synthetic,True,False,58570aa6-e0d8-469e-a03e-3b8274487f1d,network_congestion
RWP-005,2026-07-10T16:00:00+00:00,Up,48.5,Peak,100.0,93.79,54.0,Idle,Off,0.0,83.88,0.0,0.0,0.0,12.789,98.39,47.89,26.1,68.8,QOS_BREACH,Congestion,Grid,Grid available at 48.50 PKR/kWh (Peak) — using grid as primary source,Synthetic,True,False,06606c28-bd33-4cc2-927e-4297a6446ab0,network_congestion
RWP-005,2026-07-10T17:00:00+00:00,Down,39.0,Normal,75.54,93.78,51.55,Discharging,Off,0.0,83.88,0.0,0.0,0.0,12.352,66.61,40.31,30.1,77.5,QOS_BREACH,Congestion,Battery,"Grid outage, battery adequate (SoC 76%) — supplying load from battery, no generator start required",Synthetic,True,False,8052ff09-54dc-4677-ad2c-bdca9757b383,network_congestion
RWP-005,2026-07-10T18:00:00+00:00,Down,30.75,Off-Peak,51.28,93.77,49.13,Discharging,Off,0.0,83.88,0.0,0.0,0.0,12.377,31.04,70.69,30.9,81.6,NONE,Outage,Battery,"Grid outage, battery adequate (SoC 51%) — supplying load from battery, no generator start required",Synthetic,True,False,6c3718c0-3e2b-4413-a9c3-efcf9dea3091,short_outage
RWP-005,2026-07-10T19:00:00+00:00,Up,30.75,Off-Peak,73.76,93.76,51.38,Charging,Off,0.0,83.88,0.0,0.0,0.0,11.67,13.98,95.81,24.9,76.9,NONE,None,Grid,Grid available at 30.75 PKR/kWh (Off-Peak) — using grid as primary source,Synthetic,True,False,a37dbaa7-3129-43db-ad54-022d460bc99a,normal_operation
RWP-005,2026-07-10T20:00:00+00:00,Up,30.75,Off-Peak,92.84,93.75,53.28,Charging,Off,0.0,83.88,0.0,0.0,0.0,11.922,12.58,96.22,27.5,81.2,NONE,None,Grid,Grid available at 30.75 PKR/kWh (Off-Peak) — using grid as primary source,Synthetic,True,False,bd6cbbd1-0894-406d-9aad-a4c145a5e65e,normal_operation
RWP-005,2026-07-10T21:00:00+00:00,Unstable,30.75,Off-Peak,68.1,93.74,50.81,Discharging,Off,0.0,83.88,0.0,0.0,0.0,11.591,9.83,77.05,29.0,74.4,NONE,None,Battery,Grid unstable — bridging on battery to protect equipment from voltage/frequency excursions (SoC 68%),Synthetic,True,False,bad4e983-31e0-4877-8d6f-1e04c62b29b6,normal_operation
RWP-005,2026-07-10T22:00:00+00:00,Up,30.75,Off-Peak,88.04,93.74,52.8,Charging,Off,0.0,83.88,0.0,0.0,0.0,12.559,9.88,97.04,30.7,74.9,NONE,None,Grid,Grid available at 30.75 PKR/kWh (Off-Peak) — using grid as primary source,Synthetic,True,False,7e26d457-79d6-437c-9536-176943986eb6,normal_operation
RWP-005,2026-07-10T23:00:00+00:00,Up,30.75,Off-Peak,100.0,93.73,54.0,Charging,Off,0.0,83.88,0.0,0.0,0.0,12.785,8.48,97.45,31.2,73.8,NONE,None,Grid,Grid available at 30.75 PKR/kWh (Off-Peak) — using grid as primary source,Synthetic,True,False,2df8cbfc-6dcf-4305-b92e-ac698c3a5b01,normal_operation
LHR-006,2026-07-01T00:00:00+00:00,Up,30.75,Off-Peak,100.0,94.99,54.0,Charging,Off,0.0,150.0,0.0,0.0,0.0,12.629,12.39,96.28,31.5,68.8,NONE,None,Grid,Grid available at 30.75 PKR/kWh (Off-Peak) — using grid as primary source,Synthetic,True,False,6d1203d5-158d-4b73-a33a-c534d0f9a0a6,normal_operation
LHR-006,2026-07-01T01:00:00+00:00,Up,39.0,Normal,100.0,94.99,54.0,Idle,Off,0.0,150.0,0.0,0.192,16.6,14.106,18.63,94.41,32.5,60.3,NONE,None,Grid,Grid available at 39.00 PKR/kWh (Normal) — using grid as primary source,Synthetic,True,False,c76fdfc9-7823-46b0-b04f-1f1ac1fae5b2,normal_operation
LHR-006,2026-07-01T02:00:00+00:00,Up,39.0,Normal,100.0,94.99,54.0,Idle,Off,0.0,150.0,0.0,1.558,135.6,13.66,43.87,86.84,33.6,63.6,NONE,None,Grid,Grid available at 39.00 PKR/kWh (Normal) — using grid as primary source,Synthetic,True,False,dcb86580-1958-40af-ac62-a9e7cc0e7dca,normal_operation
LHR-006,2026-07-01T03:00:00+00:00,Up,39.0,Normal,100.0,94.99,54.0,Idle,Off,0.0,150.0,0.0,3.419,305.4,15.163,64.7,80.59,39.8,56.4,NONE,None,Grid,Grid available at 39.00 PKR/kWh (Normal) — using grid as primary source,Synthetic,True,False,05200f72-2441-4474-8135-3af5c62d8ab6,normal_operation
LHR-006,2026-07-01T04:00:00+00:00,Up,39.0,Normal,100.0,94.99,54.0,Idle,Off,0.0,150.0,0.0,4.684,414.7,15.07,79.6,76.12,37.7,56.8,NONE,None,Grid,Grid available at 39.00 PKR/kWh (Normal) — using grid as primary source,Synthetic,True,False,b601a108-a0f9-4d5b-8f4e-2b0194136865,normal_operation
LHR-006,2026-07-01T05:00:00+00:00,Down,39.0,Normal,72.35,94.98,51.23,Discharging,Off,0.0,150.0,0.0,5.745,513.6,15.314,89.61,53.12,40.0,53.2,NONE,Outage,Battery,"Grid outage, battery adequate (SoC 72%) — supplying load from battery, no generator start required",Synthetic,True,False,358e5dde-f934-4549-863b-5f564125c554,short_outage
LHR-006,2026-07-01T06:00:00+00:00,Down,39.0,Normal,49.31,94.97,48.93,Discharging,Off,0.0,150.0,0.0,6.698,593.2,14.348,89.39,53.18,37.8,60.2,NONE,Outage,Battery,"Grid outage, battery adequate (SoC 49%) — supplying load from battery, no generator start required",Synthetic,True,False,97ed2903-5b41-43df-a1de-9b2afdddb170,short_outage
LHR-006,2026-07-01T07:00:00+00:00,Up,39.0,Normal,77.92,94.96,51.79,Charging,Off,0.0,150.0,0.0,6.946,604.5,13.993,84.63,74.61,33.6,59.3,NONE,None,Grid,Grid available at 39.00 PKR/kWh (Normal) — using grid as primary source,Synthetic,True,False,befb6b84-24f5-4359-982c-08036ec9c194,normal_operation
LHR-006,2026-07-01T08:00:00+00:00,Up,39.0,Normal,100.0,94.95,54.0,Charging,Off,0.0,150.0,0.0,6.954,612.0,14.221,80.73,75.78,36.3,59.9,NONE,None,Grid,Grid available at 39.00 PKR/kWh (Normal) — using grid as primary source,Synthetic,True,False,c85a3272-2c52-4baa-a358-7b17ff02362a,normal_operation
LHR-006,2026-07-01T09:00:00+00:00,Up,39.0,Normal,100.0,94.95,54.0,Idle,Off,0.0,150.0,0.0,6.671,579.1,13.702,81.19,75.64,33.0,68.1,NONE,None,Grid,Grid available at 39.00 PKR/kWh (Normal) — using grid as primary source,Synthetic,True,False,e643df24-04ff-4795-87b0-14c26e68a09b,normal_operation
LHR-006,2026-07-01T10:00:00+00:00,Up,39.0,Normal,100.0,94.95,54.0,Idle,Off,0.0,150.0,0.0,5.68,496.0,14.398,82.83,75.15,34.4,60.6,NONE,None,Grid,Grid available at 39.00 PKR/kWh (Normal) — using grid as primary source,Synthetic,True,False,4f55069a-436f-46a3-945a-a1f3ec816c5e,normal_operation
LHR-006,2026-07-01T11:00:00+00:00,Up,39.0,Normal,100.0,94.95,54.0,Idle,Off,0.0,150.0,0.0,4.762,404.5,12.968,87.72,73.69,27.7,71.2,NONE,None,Grid,Grid available at 39.00 PKR/kWh (Normal) — using grid as primary source,Synthetic,True,False,d6490095-ca97-4cc7-b602-9fb5ad92a781,normal_operation
LHR-006,2026-07-01T12:00:00+00:00,Up,39.0,Normal,100.0,94.95,54.0,Idle,Off,0.0,150.0,0.0,3.526,302.2,13.175,100.0,70.0,29.9,70.4,NONE,None,Grid,Grid available at 39.00 PKR/kWh (Normal) — using grid as primary source,Synthetic,True,False,eef9dd75-d38b-4dfa-b2b1-0fa1d07a3783,normal_operation
LHR-006,2026-07-01T13:00:00+00:00,Down,48.5,Peak,69.03,94.93,50.9,Discharging,Off,0.0,150.0,0.0,1.585,135.8,13.683,100.0,50.0,29.8,79.3,NONE,Outage,Battery,"Grid outage, battery adequate (SoC 69%) — supplying load from battery, no generator start required",Synthetic,True,False,b0b3111d-6d3e-417e-b9fd-c96f02c11579,short_outage
LHR-006,2026-07-01T14:00:00+00:00,Down,48.5,Peak,37.12,94.92,47.71,Discharging,Off,0.0,150.0,0.0,0.037,3.1,13.528,98.85,50.34,26.9,76.9,NONE,Outage,Generator,"Grid outage, battery approaching critical (SoC 37%) — starting generator before battery reaches critical threshold",Synthetic,True,False,a1a21f29-f77b-48db-add6-0e5dea7d3a65,short_outage
LHR-006,2026-07-01T15:00:00+00:00,Up,48.5,Peak,65.73,94.91,50.57,Charging,Off,0.0,150.0,0.0,0.0,0.0,12.048,87.7,73.69,26.7,78.8,NONE,None,Grid,Grid available at 48.50 PKR/kWh (Peak) — using grid as primary source,Synthetic,True,False,a3c599ee-cdbe-4231-97fe-efd40f194d5d,normal_operation
LHR-006,2026-07-01T16:00:00+00:00,Up,48.5,Peak,91.35,94.9,53.13,Charging,Off,0.0,150.0,0.0,0.0,0.0,13.678,69.64,79.11,25.7,75.9,NONE,None,Grid,Grid available at 48.50 PKR/kWh (Peak) — using grid as primary source,Synthetic,True,False,abe8586d-126f-4546-af7c-9611c569b896,normal_operation
LHR-006,2026-07-01T17:00:00+00:00,Up,39.0,Normal,100.0,94.89,54.0,Charging,Off,0.0,150.0,0.0,0.0,0.0,13.357,50.93,84.72,28.4,78.5,NONE,None,Grid,Grid available at 39.00 PKR/kWh (Normal) — using grid as primary source,Synthetic,True,False,e6500c98-60b8-408d-9728-383470e100f0,normal_operation
LHR-006,2026-07-01T18:00:00+00:00,Up,30.75,Off-Peak,100.0,94.89,54.0,Idle,Off,0.0,150.0,0.0,0.0,0.0,13.045,29.84,91.05,29.6,73.6,NONE,None,Grid,Grid available at 30.75 PKR/kWh (Off-Peak) — using grid as primary source,Synthetic,True,False,3bac42d9-558d-4587-b08e-63c71e7a408f,normal_operation
LHR-006,2026-07-01T19:00:00+00:00,Up,30.75,Off-Peak,100.0,94.89,54.0,Idle,Off,0.0,150.0,0.0,0.0,0.0,12.383,16.72,94.98,28.9,77.8,NONE,None,Grid,Grid available at 30.75 PKR/kWh (Off-Peak) — using grid as primary source,Synthetic,True,False,547be55a-2034-4fab-95d6-b8c24ebaa1fd,normal_operation
LHR-006,2026-07-01T20:00:00+00:00,Up,30.75,Off-Peak,100.0,94.89,54.0,Idle,Off,0.0,150.0,0.0,0.0,0.0,12.897,13.24,96.03,27.9,76.1,NONE,None,Grid,Grid available at 30.75 PKR/kWh (Off-Peak) — using grid as primary source,Synthetic,True,False,02757003-0d6d-4a42-8ecc-e1ca58a566f9,normal_operation
LHR-006,2026-07-01T21:00:00+00:00,Up,30.75,Off-Peak,100.0,94.89,54.0,Idle,Off,0.0,150.0,0.0,0.0,0.0,13.152,9.33,97.2,28.0,71.3,NONE,None,Grid,Grid available at 30.75 PKR/kWh (Off-Peak) — using grid as primary source,Synthetic,True,False,c8b1ac21-58c6-4a44-b156-10288af95b95,normal_operation
LHR-006,2026-07-01T22:00:00+00:00,Up,30.75,Off-Peak,100.0,94.89,54.0,Idle,Off,0.0,150.0,0.0,0.0,0.0,12.478,10.53,96.84,30.1,78.8,NONE,None,Grid,Grid available at 30.75 PKR/kWh (Off-Peak) — using grid as primary source,Synthetic,True,False,a25f7b25-c4a5-4374-96c8-4698678bb2d5,normal_operation
LHR-006,2026-07-01T23:00:00+00:00,Up,30.75,Off-Peak,100.0,94.89,54.0,Idle,Off,0.0,150.0,0.0,0.0,0.0,14.217,6.05,98.18,31.9,73.5,NONE,None,Grid,Grid available at 30.75 PKR/kWh (Off-Peak) — using grid as primary source,Synthetic,True,False,75391935-5ae9-42bf-97e6-adb257758527,normal_operation
LHR-006,2026-07-02T00:00:00+00:00,Up,30.75,Off-Peak,100.0,94.89,54.0,Idle,Off,0.0,150.0,0.0,0.0,0.0,13.271,13.8,95.86,30.8,69.7,NONE,None,Grid,Grid available at 30.75 PKR/kWh (Off-Peak) — using grid as primary source,Synthetic,True,False,8f2f971c-6def-4aab-b73b-528bf2638113,normal_operation
LHR-006,2026-07-02T01:00:00+00:00,Up,39.0,Normal,100.0,94.89,54.0,Idle,Off,0.0,150.0,0.0,0.0,0.0,14.001,21.73,93.48,34.5,68.7,NONE,None,Grid,Grid available at 39.00 PKR/kWh (Normal) — using grid as primary source,Synthetic,True,False,36097816-86d6-4d21-b95c-b6527eaa6ae0,normal_operation
LHR-006,2026-07-02T02:00:00+00:00,Up,39.0,Normal,100.0,94.89,54.0,Idle,Off,0.0,150.0,0.0,2.068,179.9,14.356,43.95,86.82,33.5,64.0,NONE,None,Grid,Grid available at 39.00 PKR/kWh (Normal) — using grid as primary source,Synthetic,True,False,00553b90-91de-4642-a0b7-d2cf73c7aae1,normal_operation
LHR-006,2026-07-02T03:00:00+00:00,Up,39.0,Normal,100.0,94.89,54.0,Idle,Off,0.0,150.0,0.0,4.281,377.6,14.832,65.64,80.31,36.8,60.9,NONE,None,Grid,Grid available at 39.00 PKR/kWh (Normal) — using grid as primary source,Synthetic,True,False,53525cb4-4f7b-48cd-8ccf-d452df2d7f46,normal_operation
LHR-006,2026-07-02T04:00:00+00:00,Up,39.0,Normal,100.0,94.89,54.0,Idle,Off,0.0,150.0,0.0,5.928,527.7,16.212,80.44,75.87,39.0,53.9,NONE,None,Grid,Grid available at 39.00 PKR/kWh (Normal) — using grid as primary source,Synthetic,True,False,711fde49-9b2a-4407-8133-ce2c369c943a,normal_operation
LHR-006,2026-07-02T05:00:00+00:00,Down,39.0,Normal,77.21,94.88,51.72,Discharging,Off,0.0,150.0,0.0,7.338,656.8,14.905,87.34,53.8,40.3,46.3,NONE,Outage,Battery,"Grid outage, battery adequate (SoC 77%) — supplying load from battery, no generator start required",Synthetic,True,False,11e4ff26-a128-47b5-8635-72701a6324fb,short_outage
LHR-006,2026-07-02T06:00:00+00:00,Down,39.0,Normal,57.22,94.87,49.72,Discharging,Off,0.0,150.0,0.0,8.147,715.8,14.782,88.14,53.56,35.9,62.6,NONE,Outage,Solar,Solar covers 55% of load (8.1 kW) — using free solar generation,Synthetic,True,False,f5fda483-f75e-4ae7-8dd1-ca8e46733cb3,short_outage
LHR-006,2026-07-02T07:00:00+00:00,Up,39.0,Normal,84.46,94.86,52.45,Charging,Off,0.0,150.0,0.0,8.663,754.2,13.788,84.59,74.62,33.7,59.4,NONE,None,Solar,Solar covers 63% of load (8.7 kW) — using free solar generation,Synthetic,True,False,6cfc0538-50ff-4576-9907-45a33b503c69,normal_operation
LHR-006,2026-07-02T08:00:00+00:00,Up,39.0,Normal,100.0,94.85,54.0,Charging,Off,0.0,150.0,0.0,8.904,788.6,15.423,83.12,75.06,37.8,63.1,NONE,None,Solar,Solar covers 58% of load (8.9 kW) — using free solar generation,Synthetic,True,False,424aa6b2-d1e0-48f0-a0d0-f66af1720b2e,normal_operation
LHR-006,2026-07-02T09:00:00+00:00,Up,39.0,Normal,100.0,94.85,54.0,Idle,Off,0.0,150.0,0.0,8.367,728.2,13.597,83.63,74.91,33.6,67.7,NONE,None,Solar,Solar covers 62% of load (8.4 kW) — using free solar generation,Synthetic,True,False,b1e70bba-ad8c-432b-a3c5-0eb7f784ee17,normal_operation
LHR-006,2026-07-02T10:00:00+00:00,Up,39.0,Normal,100.0,94.85,54.0,Idle,Off,0.0,150.0,0.0,7.384,636.8,13.514,84.85,74.54,31.4,70.4,NONE,None,Solar,Solar covers 55% of load (7.4 kW) — using free solar generation,Synthetic,True,False,fb560bd7-6cd9-4218-8d7c-007001a0cb95,normal_operation
LHR-006,2026-07-02T11:00:00+00:00,Up,39.0,Normal,100.0,94.85,54.0,Idle,Off,0.0,150.0,0.0,6.118,536.2,14.795,96.79,70.96,35.3,77.2,NONE,None,Grid,Grid available at 39.00 PKR/kWh (Normal) — using grid as primary source,Synthetic,True,False,d68cd2a4-8785-40e0-85af-0213a0b87e43,normal_operation
LHR-006,2026-07-02T12:00:00+00:00,Up,39.0,Normal,100.0,94.85,54.0,Idle,Off,0.0,150.0,0.0,4.305,369.3,12.769,95.86,71.24,30.1,75.5,NONE,None,Grid,Grid available at 39.00 PKR/kWh (Normal) — using grid as primary source,Synthetic,True,False,431a127b-994a-4092-9875-66170d66c8be,normal_operation
LHR-006,2026-07-02T13:00:00+00:00,Down,48.5,Peak,68.58,94.84,50.86,Discharging,Off,0.0,150.0,0.0,1.938,165.1,13.425,100.0,50.0,28.4,76.0,NONE,Outage,Battery,"Grid outage, battery adequate (SoC 69%) — supplying load from battery, no generator start required",Synthetic,True,False,6053a4fa-1a3e-4aab-9d8b-f1ad90ddff0c,short_outage
LHR-006,2026-07-02T14:00:00+00:00,Down,48.5,Peak,36.96,94.82,47.7,Discharging,Off,0.0,150.0,0.0,0.298,25.3,11.86,90.05,52.98,27.8,80.7,NONE,Outage,Generator,"Grid outage, battery approaching critical (SoC 37%) — starting generator before battery reaches critical threshold",Synthetic,True,False,393a0be2-85ed-4b95-9ede-a644981dac9e,short_outage
LHR-006,2026-07-02T15:00:00+00:00,Up,48.5,Peak,65.57,94.81,50.56,Charging,Off,0.0,150.0,0.0,0.0,0.0,11.929,83.85,74.85,26.7,78.6,NONE,None,Grid,Grid available at 48.50 PKR/kWh (Peak) — using grid as primary source,Synthetic,True,False,2bea1967-bcb3-45a9-ac3d-7771ee8d5db4,normal_operation
LHR-006,2026-07-02T16:00:00+00:00,Up,48.5,Peak,91.22,94.8,53.12,Charging,Off,0.0,150.0,0.0,0.0,0.0,13.236,68.15,79.55,27.4,80.4,NONE,None,Grid,Grid available at 48.50 PKR/kWh (Peak) — using grid as primary source,Synthetic,True,False,920908dd-cb03-454a-b55b-a9a149e821e1,normal_operation
LHR-006,2026-07-02T17:00:00+00:00,Up,39.0,Normal,100.0,94.8,54.0,Charging,Off,0.0,150.0,0.0,0.0,0.0,13.057,54.46,83.66,27.3,82.7,NONE,None,Grid,Grid available at 39.00 PKR/kWh (Normal) — using grid as primary source,Synthetic,True,False,b07ed4d9-b689-43b1-bccd-58d0d2b66bd1,normal_operation
LHR-006,2026-07-02T18:00:00+00:00,Up,30.75,Off-Peak,100.0,94.8,54.0,Idle,Off,0.0,150.0,0.0,0.0,0.0,13.2,27.88,91.64,30.1,74.3,NONE,None,Grid,Grid available at 30.75 PKR/kWh (Off-Peak) — using grid as primary source,Synthetic,True,False,3e76c079-0cf0-4615-b98f-63dd3bc66bb1,normal_operation
LHR-006,2026-07-02T19:00:00+00:00,Up,30.75,Off-Peak,100.0,94.8,54.0,Idle,Off,0.0,150.0,0.0,0.0,0.0,12.34,14.04,95.79,28.7,79.8,NONE,None,Grid,Grid available at 30.75 PKR/kWh (Off-Peak) — using grid as primary source,Synthetic,True,False,4f3e66db-9636-4ac1-a363-c3f89013ecc6,normal_operation
LHR-006,2026-07-02T20:00:00+00:00,Up,30.75,Off-Peak,100.0,94.8,54.0,Idle,Off,0.0,150.0,0.0,0.0,0.0,13.435,7.89,97.63,29.8,81.2,NONE,None,Grid,Grid available at 30.75 PKR/kWh (Off-Peak) — using grid as primary source,Synthetic,True,False,0329b0f7-e7f7-4c6a-ab03-8134e49d25f5,normal_operation
LHR-006,2026-07-02T21:00:00+00:00,Down,30.75,Off-Peak,69.1,94.78,50.91,Discharging,Off,0.0,150.0,0.0,0.0,0.0,13.203,8.4,77.48,30.0,72.3,NONE,Outage,Battery,"Grid outage, battery adequate (SoC 69%) — supplying load from battery, no generator start required",Synthetic,True,False,53d0419f-f8b4-4ebb-8a93-5d08c681f4b0,short_outage
LHR-006,2026-07-02T22:00:00+00:00,Unstable,30.75,Off-Peak,37.54,94.77,47.75,Discharging,Off,0.0,150.0,0.0,0.0,0.0,12.426,3.38,78.99,28.0,76.1,NONE,None,Generator,Grid unstable and battery low — starting generator to hold uptime,Synthetic,True,False,567e55e5-7e5a-456a-af44-2ad803c13e88,normal_operation
LHR-006,2026-07-02T23:00:00+00:00,Up,30.75,Off-Peak,66.16,94.76,50.62,Charging,Off,0.0,150.0,0.0,0.0,0.0,12.644,0.0,100.0,27.9,75.7,NONE,None,Grid,Grid available at 30.75 PKR/kWh (Off-Peak) — using grid as primary source,Synthetic,True,False,fac115c6-56ac-4c24-9834-f8b8a26c38d1,normal_operation
LHR-006,2026-07-03T00:00:00+00:00,Up,30.75,Off-Peak,91.69,94.75,53.17,Charging,Off,0.0,150.0,0.0,0.0,0.0,14.643,9.17,97.25,35.1,67.7,NONE,None,Grid,Grid available at 30.75 PKR/kWh (Off-Peak) — using grid as primary source,Synthetic,True,False,fe7c0cc9-2a47-4e93-9e60-a6d7c8d7700f,normal_operation
LHR-006,2026-07-03T01:00:00+00:00,Up,39.0,Normal,100.0,94.74,54.0,Charging,Off,0.0,150.0,0.0,0.0,0.0,13.326,21.34,93.6,34.9,65.1,NONE,None,Grid,Grid available at 39.00 PKR/kWh (Normal) — using grid as primary source,Synthetic,True,False,ae16cdfa-32f0-41c3-bd85-4f121e67c903,normal_operation
LHR-006,2026-07-03T02:00:00+00:00,Up,39.0,Normal,100.0,94.74,54.0,Idle,Off,0.0,150.0,0.0,1.713,150.6,15.511,45.55,86.34,36.0,57.2,NONE,None,Grid,Grid available at 39.00 PKR/kWh (Normal) — using grid as primary source,Synthetic,True,False,d6858554-39a8-4701-b1bc-3a23e736f5e1,normal_operation
LHR-006,2026-07-03T03:00:00+00:00,Up,39.0,Normal,100.0,94.74,54.0,Idle,Off,0.0,150.0,0.0,3.859,338.2,14.889,59.32,82.2,35.3,60.9,NONE,None,Grid,Grid available at 39.00 PKR/kWh (Normal) — using grid as primary source,Synthetic,True,False,b9d8968a-f5c2-4a2a-bc35-142230979ea3,normal_operation
LHR-006,2026-07-03T04:00:00+00:00,Up,39.0,Normal,100.0,94.74,54.0,Idle,Off,0.0,150.0,0.0,5.299,473.9,15.423,81.58,75.52,40.1,57.1,NONE,None,Grid,Grid available at 39.00 PKR/kWh (Normal) — using grid as primary source,Synthetic,True,False,046c1074-230f-4c0d-bbd6-3624edb542c8,normal_operation
LHR-006,2026-07-03T05:00:00+00:00,Down,39.0,Normal,75.44,94.73,51.54,Discharging,Off,0.0,150.0,0.0,6.259,549.7,14.412,92.29,52.31,35.8,62.6,NONE,Outage,Battery,"Grid outage, battery adequate (SoC 75%) — supplying load from battery, no generator start required",Synthetic,True,False,c2e1d0bc-ae1c-4eea-a504-4ddf273c9244,short_outage
LHR-006,2026-07-03T06:00:00+00:00,Down,39.0,Normal,49.5,94.72,48.95,Discharging,Off,0.0,150.0,0.0,7.179,640.7,15.791,92.92,52.12,39.6,61.7,NONE,Outage,Battery,"Grid outage, battery adequate (SoC 50%) — supplying load from battery, no generator start required",Synthetic,True,False,9994893c-0ad9-4132-85d5-975afdacd7cc,short_outage
LHR-006,2026-07-03T07:00:00+00:00,Up,39.0,Normal,78.12,94.71,51.81,Charging,Off,0.0,150.0,0.0,7.956,708.2,15.868,80.73,75.78,39.0,55.4,NONE,None,Solar,Solar covers 50% of load (8.0 kW) — using free solar generation,Synthetic,True,False,81d3000f-e9b7-4e94-9a8e-dd8c85eefca5,normal_operation
LHR-006,2026-07-03T08:00:00+00:00,Up,39.0,Normal,100.0,94.7,54.0,Charging,Off,0.0,150.0,0.0,7.9,693.3,14.37,81.82,75.45,35.6,62.9,NONE,None,Solar,Solar covers 55% of load (7.9 kW) — using free solar generation,Synthetic,True,False,5e864583-d991-4106-b125-db99ef21bcb9,normal_operation
LHR-006,2026-07-03T09:00:00+00:00,Up,39.0,Normal,100.0,94.7,54.0,Idle,Off,0.0,150.0,0.0,7.398,647.3,14.428,82.52,75.24,34.9,64.3,NONE,None,Solar,Solar covers 51% of load (7.4 kW) — using free solar generation,Synthetic,True,False,be9445c0-d6b8-486c-b87e-ae598695a63b,normal_operation
